# in-window irreducibles of odd degree over F_{3^11}
# f = T^n + g monic irreducible, deg g <= floor(n/2).
# carrier F3 means g has F_3 coefficients; since 11 is prime and
# 11 does not divide n, such an f stays irreducible over F_{3^11}.
# g is stored as the base-3 digit string of its coefficient vector
# (low degree first; 11 trits per F_{3^11} coefficient), packed
# into one integer and printed in hex.
# n|carrier|tail_base3_hex|tries|seconds
1267|F3|0x1b780b1f4a86ffbcdd41f6b1fcecf0465766b15ed58b5d124d4b47332a2e580f43b79686fade5a0b9b6b07c413de9f87de57a3bf10c6c1051e01331865dbe5ce0aaef334d254c14b22575fdc9f704d30c25b5fad5df595df1c83fcd80ee0f8ae49928904597c7d37330ae750005b265f42f4333cd4a0d65550fabf2b03fb|1816|67.5
1269|F3|0x1747477b6245181f6fc0ce3889cd20643ad23b7d6c955093a7e14565313b7a05ea69437835b86bcd7bbfc9b49cc6653e94061ffcd485e719e28b90b367203a233b8f91663c761ac601546425c6e0f0b0c08bb525d43356761c50c506b0a29fac6e4b9998ced6eff468f77f12d84fc8efd9952c30135152fc837a94561550|1432|52.9
1271|F3|0x24f6f7412983cbdd7dc4b21302fc6cfbfdc71f96a4a9f480c19720558bb1c9c69c68dd4beafa4a79c28833ee35a82366d666dffbdc053dcad1658ac6220684e01be817aca9ccd9df054f96a42b5cbdd8662784ad880f6a8bf8bfa3229dec815b1cdb4a507bc8c694c8d85b6577f2132e934f4080283c1e2e659d7fa8fa61|763|22.8
1273|F3|0x30ed4bcb0355f49a06d305e90cd5ad2cd50fb88b15a7311054384bd7ab16a81d49e50e4461abcf6913d5247fbb3c326f0af8f4db9ffea5f523d49bb31b7f0b05f17617e2b1287ae9efd45eb0f323107440e7b9699387b29d9be55b3a41cfd12e74522efccdb5f0819737a5dfdde33e52bf1546956a40be387e62a00abb987|223|10.6
1275|F3|0x2ec1ca55a4f81b7a7a4d189926e570386ec87d9c6457fe091b2871f5387c4a91f4ccbd9dbb9e3215694c7dc067b0fb07bd470ef08c9883f3c0e2a86482a5e2ec6ed8f5c6912f4aeed34513d6a5a2a5df7fbcfd0115ce945de2829c93bc4b100e21a780ae97fe0c3b9cfd7df9760dfb653604baf2cc6966d365b1e3aa34111|450|13.3
1277|F3|0x730c168517aa16c94e73b9abb97ccc1bc345e47df5e71de01d4eb143d3a3ebee1619b7d64445b8848d5ef8b91e39571de478d24e95610b74e49e074b2b173fb06002769a9eeaf6de0552fbce5e71743155b3876fa0bdfc5b2c904bdb42b98d7af535f906b41ddc47da70770518c7bc36781ed2028c671bdd69e938cd2520d|24|2.2
1279|F3|0x48c3ec4dc4026fc794d8278be31f6526237b15b91a016b546e0948587e1707d4e78629ea57f3cb58293175f0e9450c2259c796235a9a2bfe71322afc9f31d68ea7c08e8a814e87624dcc4a9a177464e61773549200891b812a38d71a60f3281b927ba60241062232d05a1d0da2afbcecf747f3539deebc6edc483a300caeaf|427|17.0
1281|F3|0x3b1aae128ee19f2702220d46b2e89a6de2553b75f3344d3b7ac230070fa61f449170ae36570f95c5cf15d0a23c31f87d9afbfb45d8dd4316ef0517ba5d390e60f01ef7a1867e997ca5e7852f782b7c209d22013abbf17852dd4a240f4369bf01f0acc5d9709dc05a30212beb2e6e28ed1ad2b775c1a84e1ca9aa349a58cdc4|1062|34.5
1283|F3|0x11adc5f3ec2e9396e9cc0979002f62c57aec6d513b231fb50965b5f4d1d9aca8be45acbfc019a819aabd2639736bf9da72e315501d8b8ae722392f1abed6227fc28a3529aedb6d3218fae092520928ce63975fb0a9a98abd0531e7663a98fb19dc4434fbb5eb47e3271c3b66a096af12f367b30230d19f74d635b09fc716a64|660|27.5
1285|F3|0x505279af8ae1300a26f96b64c0bd010da81f7c0e859293ca49bd13bc64240038b23194a0bf622c45b6f47fa72f8523f669ddc0d98ef83b8493522b6d1fff6b0a91859d81ca911e2d666a7c61a0159fc8f3cea0f1e6226b730da08792a2367796f2d49ce2aeac99f531f0b0681214f89c5e418d8e01616738ea56c2fde02031c|1939|84.1
1289|F3|0xcc3523e3425713bfad948389843ffc1e3584135f490e3168e3624f2b246b46e9736df34fcebb118397a4d106164891c7a92a4f1ab12c29c423ddf34d660fd6af5a0bac25b28386fc8b3fffabe8ed1be6caabe36defdc81576bf0814a83c49ae7f96345fbfb7b9b0042b710b9cedd68b456a57e71c80b2b8866451a7ef0b923b|1554|60.5
1291|F3|0x2813facc67c7bed6dd0b20795d80115e1a8f8434eb6746f3d0e2b1a6c4f90d9ad2ab17d1efd8fa46cea43b9b7754d29f906f4c981ee6811e5ecf605823fb46638317f5880a2a3588f687ae9f8e90dae5a115463a2e319fa9b46995d52da9841748be986888fa28097db5dc4812eff252b8b07c176713dbe34f78edb975fd9649|441|37.6
1293|F3|0x1983586b2e5a017dd1360c0a2144f2dd7bec97193d6af48ad1d62989abaf688a9a4a4b529ebb0ddf03d02e58bfbab6544e2ac6304363e861cdefadcf9f0a54db8a6e4ffa9b62223708c09e4706ea55a65e4aa2c6115bb953ea51a7e2c3c744555aaacf6f6cb5ff132e54f15459d91aacbe1e05ec12792f958fd33ec535a6fa4c6|557|22.8
1295|F3|0x62d012dc76a891272fdfb45d8895c50de1b13a13c1a24c01ea496e9e2ed1c2a95f14078fd7f8f1cf0ac94dcfa284aac1fe5607e7db3da1d14e1ce00a6017443d25b0dbf7318799cc24f401aaf19b19a6a83ccc73a4169ea55489c2d1e323870b836f719c89032a576ce74e3f366ee3d31ca894ebb6c702abee13719b5d5741862|25|4.5
1297|F3|0xaf1fd3e2c8579eecc47f58fa50c63e74152631db7950071270665f5b04adf61c73896aeba9794f3ff2b9c5ee90216e7becd03e72b8615e4789b5b9d8a81fc18198d019067fc65e054b3dc90c838c5c951cadbdea8b130694d494307b5e74929c2f282671de5f12af237ac54b501a7c326e9764a9929244e2628cb62aad0c58676|1173|48.6
1299|F3|0xd98f140bf626a7a988c6c0cee83aa75615bb4be4d595b94f713ae12e61b01e2e91f18b41a3fb76860831cbe97bb2098ef90619a5aa8d2dff4b6c89a6d6ee38ad9c8e265ca54c42a751482874b50e5834f59e0c90f659286432ed469a5341f34c986e501a6b3ad89585f6d7f6d679ff8896e1ae477f6be7c4fddd3970f3b92d915|587|18.9
1301|F3|0x748bdeb7634f698503bbee705d0443bd13add7d233296fa04feaeea95be082d6aac87f9ec60d8e7574f2c007a965b8de68c533726a5327718b330a80b1f98e374b95e251ebfa7e070d723cfb6a9a07cbe2bd90edccbe778d601756eedb423c2b1bf0a3a1e59734299912ae3222a43b39c934232e3ebf4433026150b35752832241|945|35.6
1303|F3|0x72db2de3b3e883f04a2b017956d3717c2d748e9e0b4bae1f951ec073b6f83d95592b62fe9e6a60e33d75e973c24d3a4b02db7bb4f41b9b1ec107bfc19d321d3730adfe679e7290e5f56f93b9c10c6fc134ba29fe9439e5b623fdcb1def74dc3c39bceedfc8cc9091c63b661d5486de74c10faa008a40ad491930c565d6572b6356|1549|63.3
1305|F3|0x15b2c2bdab37bd7f5ab4c187ec51988bde7d6bb58a93cbeab543c4965f1fee19db28b90f4fbebbe16d4183cd5506bdd18728f7d8e90e969c6b4b79979395915c7cf58c678a18ebbe6783966c71d53f1f6abd7eaaff538556ca42c84359da21709f345c83f9a37a23b76de0bf007c48811a397cae7a8026cd69d55021a57b14b745b|5041|184.5
1307|F3|0x9c6cce1c2705b7140e64278aeef8349587e259b8dd6ea8aec8d64ff197b85f54be515733a902d43a9a1c947b8ae9a9d9b8320adcc6b466e17bf56108502fe4b8583ab05914617b09a0ecc259e5af99d7abdc9541ab02c05340b1be136d4d9419ffe6bd0a8cc1b0f3d8b4e3dddf5f2783e6fc9c96873b0b5dae994fd3b46afa7ab2d|914|34.5
1311|F3|0xa3127864e94732b99ea5ee3e7e3a8fcbce2edb8b02b457518f3a75efa4b5d40291d1794a3fceb6773330373a9c084047e805f7250d0daead5754ca5798d69c35c5da7c65f1c70ba0e03cf9ff9328139fa1c50d170e5e1a8b8d17e869c94e4d4482f5c82cc7034beb6e50496b5cd3ec99713aa73acd0c14fa37a4bbe541466c44cd0d|58|4.3
1313|F3|0x23dc2372c42dea701450e1ae153ed5096cf0fc18788629e62ab657b3ceb9cf5eb33ad490b6d882d6b9964fc6d83fd833d5ec107c2866fadd9ffe28e7ed55dcda6179a1b872a4794988387a09b0bb940429c0bae59b074b8e62f571f78dba6724c2c16717ba54bfd8773b6672634e0f91abf377451e76f2adb453bfc0685a2124899ad|2551|102.5
1315|F3|0x1c861ccaed6ea602802b64364cbc23050c5f6acea9afcdf50c1b250dfe1d51eccb1a8f7184f3a51717d6084fb8113f65222a8c6634789a708bb3b308cdc7263fc8eea086523ea3861e4b89556bc1714f67f240a0f83362be7c01ba71e95de6d8c17340657ba4499a51b0e85c09104bd3b6e1238129d811f63757452ade867643ef50b|327|12.5
1317|F3|0x162b8890feeb4706f437e1b6d54c5ae72ed1eeeedf3f912fa0cdaace7106ab232453ea047361016a064b1eee41785843a90c0bedc1b2bf78abdb1b6a0e1c4c4573a4188595d8898f0e32dd2be78b5e7745b1fbf89b53a06cfc45864e1855e11572ec764e3d3555eaa8215a216c0784b861a9370aaf506f4caea8b695fbd5b6c4dedef9|7613|264.3
1319|F3|0xbcce64b451c9cd16ea393b22b4d0512888f120bc810b5ec526849b892b56c967568b19d17c94ac663863c518fdb478e7a8edccdfd5bb5dd4dffa0dc5a0479762c111307d6997ce3d1503b3bdb0b1151011182ace9ee15b0eb25ccf9e6ec0e2e0a6dead6f3f7985ebbb752d9dc57e8285e50878beddc98fb24e87370f4b5d0cec60a1c|440|20.3
1321|F3|0xa6b842a632b28235439aef6e554e85c3ed57cc9b6f6546e4ae4f3f461266e35c91b41a96c374bccd390a1345066fc8a4a667ba23d63b42e7942c0922172c7f33db4123fa1d56892e48761d7653089855865a51031f51f6cdf7b302bd5916c57dc03bfd8b44cd263a8475cf78cedc33100f0ff5b37f408e775af3e9358b3c9952d86e29|1880|87.1
1323|F3|0x1ed337c20e0bfef51210654489eca15b0794631a165d23a8bb08ced435bca2a1d791f62246cb468b8874becf284e1c5973e8c7862cd919848b64762cbd31e8d2a46d8560f019c94e57371aeeed91b2d1cac83a9cc252d3bad09a579b4f36aa7168a717fd117e328dbbaacdedb058dcd6381c045e849098cac88196192da8add3e0abe85|68|5.5
1325|F3|0x4b03a51c07907fd897485d28f5b730374a114c5523e0685d569b05246d02543cad11ca82dca948f85328cbea7c209cf856371c20a730fdbfecc98d5aea6cab77bdd36ac3f761647ae8d8a30ec15296292ac5bf76f0c50e7e05258d89f956d4fd062cfd8102c0285e22c30c0ba1942158f6885526b4185a2ba499ca394b204628813c51c|4771|177.5
1327|F3|0x5724b1ca3f4abfdaac5c5bc503f945c158e9a469f4bfa1c8be40973eca2de1be2c4718a1c887bb1759eea47b9093811fd39eed2e8516659422e8cf63d64d117fb024da694fe764520ddc9c3d2b9c26e893b0aae2037facba9d0cbadbe9985059134d2e707512fd4125ff1752519e36f674db8081a46c51ceddd68efaab88413ffcedd36|1063|49.9
1329|F3|0x1e8671c7875e414f9be84dc670c730c9e5abc4aa475213fb409a4a311fae18e279b483dd9c5ce0c8be02adc79fb2478fbaae344b61e3d18c1fbf5f1e976c238dedb4faa50856f5340c68b510ee021b5fc75433eb641b7aae4dd3b56155fb2fd12eaac03d2a88092171fa0e84d4ffdedc2987ca225740829425fce84abbb673bb8947796c|334|12.3
1333|F3|0x961c31e0db8b312235facd3269af7191ebc0804c5a2ec0aa35078b16c9c0ed6a3d2edf210b8d3c6210d5d24d8275bcbcf26b00d6faca56a6e36870de9f4c2b5797e8949ae38aff4328a945fcd5edc0e829f3a8711a7fd1462566cff77bb00eb1b5bc627f0762bf25721af63517f78e73fbc72f21681409189b7a049cc828e061654f0f9b|47|2.1
1335|F3|0x2926166bd39d16d6fd670deeb6a7250596d06653773a25e5a6d9a361bdf91eaac4e297de329da17ec67700c6a772550718f48b97b16439477fdb5cefe244724a2b97937a554a4f8c688375aa2849789202748f87dbc1ed223da93d88b7add9e771e45b6955fb26e3bdb6fa62aff1ae75082d65081ab6687f230609d72baf46e0e3f93e4a9|1469|85.4
1337|F3|0x6ed77f61673b6e045ea9aa794713a5f270535effe9daedef8f06232efa19466b2996fb63005ac321334e151d0c069d726f91394d18b7eee030ad5bf3c28e25e2586ed16eb8984fd75bac33254dc4d2a01ef87204128833650be6226e1a33b10faee20f2e692c96bbd43fd02d08b028c4735d32f36456ce6e4b73badb435a0de0b81936cb3|1224|72.8
1339|F3|0x3439efa47ce55fd08129482985916ba7da1a28993fe1c7227cbaf6c289bb21ff6a83ea511b5b050339d72dab65816795ec967f1308c1b942fbd1f6e3c963a679b3eb4a37246e61a2252f93e6fbce42f0cef5a30ac4b06d09a3ec39eb54e22489c6cff47d4683d78921b4d1318a90338dd5b6cbb4e772b51a5db6ac3d23ba464029f5e6bddf|1508|63.2
1341|F3|0xb234e6c2b6b4089e1e5aa1ddc6e29844e6ace4a194680e87c1b68f1f4a944c8aad458f9502aa2ee05b2f2bcb55fb67c5db6e26d3f87eea044134dcef8a7dae54dfcdb0491821bf4947465382caadc5f50e1248bf1f57c62fedb3dad7477d8e2fb32a0a1c572d4952c055385196e4346457f36e45574554f4bebe1a63107f7bdd28d54852e8|993|43.3
1343|F3|0x1a70d901c7ff814d5cb9c9858da513b5493baa47068f8b6924bc9bedc0009716ce0dfd055dbd85eb8e4aaa74df840c0f2e2350e5dc5f56f03c98b9c02e6d18dd3b6c256723d3cd2f2a6002872f06f846debe6d15a035666406b497b7429a1ec82f378b79244b8f3631d128773f7abac1f06332c4b45eba2af450b7040c24d7b7433a7d94d05|1366|52.7
1345|F3|0x2d8b0dab4573e20362e821c96cee86f73d749bad50318a45f35ffc2599dfb5ce860f66bc38b744713368ce83eae70f0fd20127847698a3a0b3ac011cffbe8eaf13a15f1cbd22f7bac95902bbd25c1270fe92a4711c37fb26d4327e944c80f29823e1f9e384e1d6850d970e4dd4d2ad90fb430a0fd1b5a29cb6b257cdb9c12f58d278d5688a7|137|5.6
1347|F3|0x7000648c4c1052ac67a3dc5e35412b7838086c10bceae41c99365e74d71566da7e364d4730402081360c6743650fed5b38ffe393cb62441e550204bb160f7ca8d7b1c5034491e809e5e2e99eb4c8e3e490dd7cbd59394cd951a1b642469b33c98175c5bdee974e18db0d7073fb0347344cc8a51f2b31d3778b80dfdaf63d4ff56689ed32cf0|1400|63.8
1349|F3|0x16af6bdd9e6ee3c219d36e344a8cfeabbe7bf63878401a2f13e9185704c83621ec1600a549a84d404f8a34f8ee3d77fac03bd87b7370211f2cb030a78179a621e51ec8bb5a7c9fc6366492cfe3ac620cdba6112fc60395f13d88f332f03fb8fd9fae01d0c7f8fd4035e4e58d08332c436bfe95d113f8e9159a1d5b61abdb295b906878247df2|1937|88.4
1351|F3|0xa7d94bc5c236e5e9ddb2ce3977ab4c20b3af11b8ba48d656d0b4848335dfb7c0cabb772e8f85e5d53e5b8f283b5e66f75ae7599c70a66c03a63082a928a54e5a67ec7a66c2e4cef47429bcb1db156a51fa139154855ed1243e5e760273444b2e388b5040c94be05ee210857a7c48fd66e297a8e9bb06cef5bf32414059a7a3f631832fe433a1|2533|112.1
1355|F3|0xbc07021d56c843286b12418115c5af8336af2dcc15b701b5940816ff79461fef55910c6bc60563c628e9c005eba886b69e6c7f6f9c204866bd022214d4488849fad4329769fd5339bea84b16f8376e8a77ef069653e7054d5a3b6120f15df9272d717606d1639b256759159be1b10b052b11c2324bea90775d638313e22dbce2c2afe08d08d3|2078|92.3
1357|F3|0xfac34e952cfbb44938a95fb6d518ab182a8398be1b1cecd4ad658ae1fca809c25f54e405cc02748c3bfb3c6108f9f46528b684eb7cf7635f3207dca8baf0cc5abab7c1b322e0652d4164973a1488aa0407dd25c5b497ffe3957e0ea92606e23fad91fc11a97dfe89417866390fb524f9871cd6c54645c3e24d973cc612088d4ff4e0dc256bcac|30|1.0
1359|F3|0x1c5a29de893d1eb6e79304baa8c2a42833ed194cb6ad1057e3565e3232a985af4caa1db845703309cc8d5eb26f51a2baaa5314f2b386f3f09483e6c8438ab7dc23f865aa683db31bd51022848b7ecf8641d1fe499c2d301f0ddb51d7f25ef5f22b327b4c093393cb2e13203fed9ceb1abcd549712ba7ba8d1812809c5b99115a56873c16698ed7|1564|81.3
1361|F3|0x946241dc858b3fc01b8e8b4c9dbde36fa6b43cee9f708a5a9f1e3f5c5a9793448e17dc1b0b697cda509efd0e8471ebf11959894a1003648b8721762f91c53353cc35c450935485ee0093aa6e185ffab8385c684066f95fd1e694144f4e61bba7a6fe219592c408940135a285d60a4cbf5d10c628b3b371f046b34545c5e62437b25152fc8d0c96|1127|60.9
1363|F3|0xed70d30356cb817b018addab9fa14cce257320ff10b6e2c9dbb62dc9066c389c58eba692e92015b25be2731ef44ffd5e1f63a888fc0ba156745e316f68262214d43a3ae7bf0c64e81d90d921e85c687024e31bf3f2b551e277df427ec1f6e93e6bb72e92045717c8c5b2f50eb825dc0f448644cbea0fd85c6cde06d8d950fa13bab45b77c7f20f|2061|102.1
1365|F3|0x4a054e75a3cebd3d3f6ad7bb46387aeb4360c8bb74488e2cea930ad67c129e139e319d8144c5b761ca67c4564a74bdec0f2caad667adc94f4651039f234931904c05f6cbb7200bcf28440fd7b23a0e3593202dec077d7251b47185ade29194025766b46294f8564356db4799d3e045800f2d426fe9392569495fae73dfd49656ed6a0e54254a84f|1182|53.9
1367|F3|0xe655cd387b5552f242e9d63bb388637327c3bab186d04cad4043581d20b5a2658b189937754d771090652dff1841ab0dbc1d8e9aad00a70793302bb60425db4b4b5e4c5d897fb8abc12ebb4570a0eeb7e1c51247d820566d2695e2e49f2070d2a1dd436db10565958f4966f400b1b507fe4a3b8e5ef812691449c1107cbcce01986658f9e044ce|238|10.1
1369|F3|0x1332e0e492b2eab5f47f836e4598180ad782b1ca776f090aa5dac462d7071b6b3d116441b9db5cafcd60155e666b496ce1dada268768846ebb8ca39f0ab023708bba1946b961d363cf4ae15ed0dff6d08e115e9db1e86095603b6a493cf6ad88003b67f1e0981d6307ee6248f0c724014ce3ee5a4005f7292eb0c9357bcee45c87d7f6bf273eb4e6|1211|51.6
1371|F3|0xd40cc5e11ee6453a5b9faa49a85b17394ec0a32923751fcecc977b47caf6d9fa7c2dd156931be74ffaf56747ea256c1aa72e15a70a886718ddc9043e938c48a2a12297ba64e5b64b8f18bc3e1ae3bd8c0a833043f386e63826c1caf4e5d5e2d64cd0b57d37870f296f6eaa4648f1c88989c6053a0d56294577cb081fcbd1e30458a6e42723822a|2877|123.7
1373|F3|0x13abf55ebb6f6c9165b3c9d60640f01d9adfeea3ae8be6130a6e47ff59202f5234b54f965d111df9be9ea76e63e77dfc4168417a21ecc8e29576e3b7d7fc150e4ec9f3d64d322cb4b47acb2373a81a14b94df06dea9eb19636804750a015c8b18b15064acd448b79a690dc022756dbdb17ccf973edf53e8ddf0e7c8497300931acbb85651f480a4f5|795|36.9
1377|F3|0x6841f454ebf925b95f9503f0c6d7880077c298536cd59d4a89ca055df86a18cd8b7cb666a2b21015e25cb2d69bbc92a75feb072f32097085da123144f506f2e1a4468051842c3e1824f75ef8fa324452b4688067838d4acaddbe907e2db34cf3abf9d6816146c04e8737a21e5b948a1e143cef6e1d1a6a345bd711e6841b7b82ec02a95a855327387|1877|99.1
1379|F3|0x31382bd42e8924d2e0c1f17c7f3399d4c21e9aa55ee342990208dbc917f492942e7982a968b8cdd5500b29b4cd83ef998698086c1452c2527f365adad5ca2ee820a03ce6da3237bc5c6ac5c735acf871b56827429c30da26142efb347705eac3532593bcea62469231d20106f2ba9847930a9355c35599c4bad42cb530c0a97b9bb3a845a4651f5b7|1379|78.6
1381|F3|0xf053327f86aa39c2224a9de2fa123d096dd22c17a01d4eaa78ebc02dd5b432dd30c7844f2825227f2d5c9088506838b915a9fdb46a6c02fa21ee00c69d02c0fa1f90479385800e60aeb973dd91fbb003f4fc8087422f0f1d3e49b1f3e55a369bae7aa9d98ac22f5c7c5ef4f57546ac73686347c0d1d97171932511bebfd846139be683bd40ad50137|4205|191.6
1383|F3|0x10987df0f5e232e05020b6fd7da08a69599cb33dfc4bfa4d4853139be5fbfaf3c7095411cd311db6ce8aa3c6fdd50e45e72a00a080f7c87cc6fac6ce1042d2a2b2a8aaccd5c1b849073b91d0a273ff7412b7c021ffb9d463acaf5c09693b2485acda6c56ec1541b879528c892570269bda71b53f674ee86f880f1b010ccfe96da80dbf7d9865a52f302|3559|186.5
1385|F3|0x143baa4d6b22d90b8a75117cc2455dabbbd83c15a0abf4df1a774eea05fac30d39b3cc876b1510d54657f91a6111dc43b87af93d88804286b19969a036065ebdb8371c7fbeb44db33008bac560f98eef413002893184885ecb8e5b62bda9c937d57abd9c18efa14fb9d4cb82eb146cb2031fbb2540ea0e7cab30a6c99bbb8db649430229ed4c864b2a6|772|33.0
1387|F3|0xbb287c68b3bdd143021233ffbcc6e536d0cb14cb96a658d314518c47bb2d59682f0a26c5669b360af2c16a9b3efaed2bd01706ff5b45a35081c919304ad3cbe0c104a6706701092b35f172814af5683a9669afac78819b8e644ddb4b6180071cb2a655f7f87a1dc3e8233eb355efee87f1c533637be686895f6aa35f8da4b2cc1858b2db2130668e8a9|261|10.5
1389|F3|0x2e4f1cbd8f309308869e31b770cb6273ea5be91f8c4a8cea25445951a95df96273a661b866e42627a352a9dbf4fca1d4f2396a05e6c06386e5960f812953f9ab08dcc398bfabeeee29bc3b4ffaa8962a2575dffc9ccca98e8fd008cefe485c7dc0d9113da73fb564ce101d1e97e71058ddcb456a2520537b094c29ad6d93f5245eaeed91f8471161206e|1299|57.0
1391|F3|0x682bfa20285b2dbfe5a9fc61de7fa8ef40ef1da879cedf091bdb76f70b1086edfa57b1612371e21ca7c4e14605f132cdf25db34ec94ea8d21ed81b3d933cf8f253f462af66af8731379bc8ca63c8d27c432af99972d71f03d7b18582e529d568b06bd62654a86a56c3ef66f24116e63f8185b53d6c3707c6c7ab2c10ccf42eff23dbded92be3f6819692|1382|70.5
1393|F3|0x191089805aa4d284c89c204a50311fe8b550e8846ff28237eac9f3ca14e782c722e7821c311a1883eb47523f7fa5aee497b2d95fbb09262bb0254c0fed1728c96fc81faadab4f0a18fa4c925c2c3c603380b2086a16ef3fae566a96d6f3821d5e06ec0f87ea9fd0f1d5fa2b5fd5a7d85487cf1c5ceedf049de49f356af5aa0b1eb3b1f4bd4b414413a9d1|1822|68.0
1395|F3|0x3d55b748fd7caa2409be623f004e62d309419ba4116454e823475b3e1c0c365bc9b87e4c31e1df6903a8c2ee5a05e5cd12f2e074c533b77b6ab1d6edc92114199bcaa49f1d573b7e5ebd5dc5c280c6ee18e6b71518c423f4956bef633ab0614109906d43617af87240f7f64794dc33cbfddc5f9f430fa4730bd1ec89ccce8f73be38adcc02950a918d507|353|21.6
1399|F3|0x71ad416297104b71a562ffa9aff40d0b7aa0dc37e1f4dd35622acf9852b6bd8e24800a7862a20923142565d32b8a9a0931140851a386e8488d6cb09e199cf1d8e98d278b41777497ca93b6aac6ab72b53406cfe66b7d7287d951b8b4d6e183f9594be516e8c034b6b2bfb9997ee21f2f6375d3ff2af3971a9d52fd601858e5ce41cf358c0831cff75501f|1063|72.9
1401|F3|0x2daa9d41e749b05ba51c35e966de4a02170a9acfa6b7f1a509922e9b50b879913207012051bde99474fc1a3276c8c23857f8f768eec48d8717e7661808b9437d6eb17f39b0831a916d56072de9a51b21c180d617578c80dcd32508788af3758583670dffdd65952b230a2de4aa71dbd8fa3cb77e679b44bc9900a2bbefb0c2f05f2a3aad5dba98e78ecab7|7584|318.7
1403|F3|0x909e8ebce3b1c3fe538a1c42b0687c120ebc2ec8cb310d735d5a1c3699e24643fbb887f6d8488ec7f19175900704d75a2643b03198a10c5d95a8cec1f8157e33a00825a5373ef34988e1ab429140d65bcc081644678091bd1b1483d137997a8f80954566b1cee3581f5ccc0fa75cca2628b02d21a82462130cce47f2aae1eb00c9f0c1a6bd398596768a5|61|2.5
1405|F3|0x3dbd7fb936ac4088e5b9f8e7b02211c481f8b92004a759eabe2879cdae9836b9d6c8e81ef1b6adb6b6fb31beb3c83351cdaab226f84a49502021789e6e515d149395c5d07b1b5aacd8cafa63a86bafa52a3238c08ad51eacaf7f18ece706ba67fd8bddde5f75f753c83dc53000b4e9adefcec8e1b29c33829fac437a7d04cc22bb94e61500d93d6229e600c|461|28.3
1407|F3|0x69b0af7e845190d00318ebfac563f88919e9fdb84e8d0a6a3baa28f6a7362af59256aa77756fff40cecc5851d2e6ffd7c872dfa2cc803cf5017fe096cba460dbaa5809a9afbb4bfefb5edc261ffb2f31d0a131bd0c7da06d4e36e0c5f73bbb009ca0e7e564d41dbfe2e565152a3f7411986064fe522f8816e37de04fdf74247d69dadda3341296981c11c9c|1220|78.8
1409|F3|0x1f1bb65d521dd3d5d37f34ce3f0f39b48697748785572f374bd4814d19fd7baedb7f50680a83b95ae2e4a940739768a5b8711cb2bc08e17e6d0112de9383ecb37b8d2fe95e3064eae3d3ec4cc1f7b9393414d8ebbe9d051c21c5c4211f2498992873a2b4c802399484e8c879e647f562f8bcd49fecea6851d19a9f4e52ca81bf9c99885c10a49a9770463e6|580|30.7
1411|F3|0x438dd366caf10c305ae03701d89c3839e6977c4b8554d7906f8ff19975b605fd16621138907d0fb9b844e599aec6b2167554bf8bee08a431e7207b241b489972151fce1594b7e9fe6167e7e9cdf30e03f3d2ec448a0662d0c6880e9ca5aad0792dc6d3f86d48df36c3e9a96bdbd7522939b07eb6f8a657fac97e4847d539f633aab8799ccef3b22691ab8eed|1150|62.6
1413|F3|0xb0feaf8f30337f0ef0d77abb13b7c4925dae4014f0f26eec33b3f2df27a2b497b4efe84f6fe27821222b0b45e18ab1066ceb2489b60dcc497e34978d78ddbd07fcf2e918035ec31594b747b89cfb305b460b3b5b5b024dcf548cccabb406c08cc75f84cab2800ecd85e8d52554ae52437dc9d6ce6c1de152e5a884477203d480540489ea3a610300f922a4d9|2173|89.6
1415|F3|0x4069d0d64d7ab8b4ef0808210b0e7bf6f1bcb02a692f2a806a44a51c95c77f32a01ce027afe23fff3984acc647ec38a05c3dcc0d915ad470a03546a27889beffb0703c765cdf63b1881909e8c8ac86adbe2ebbd5790542ccf8f98edeb7880b92485c8d84fdcced7a5a0538015ccaec16c7c80ce67e02a72c3628fac5c7be7623c1521d9dba250d780ae11ff7e|1239|67.2
1417|F3|0x711b5ae5098f336ae91fa86515297160223704a86fbc0e32a6212e12619ae47e6d71537522063c3ce54facfa36fc3676a52c3cd741335de96f0832cdfbf8f8e34f109279ec874691a10538d9667cd6daec7e76d91d1ecb385ec47c5e255c7dabf5c64c52758f28bd71e4820bb2ece7d5a47e3ec2153d5fd9e1cfa6f751f2ea44e57fadf27037b23d9445fc961|99|5.5
1421|F3|0x5f61af6ed96741c2e20644c13fc90da7946b830b12311f53e69feb864159f417f698a0d655ad7842b070fe6ac3dc8b16938fe5a3ec32024d682a95dfb08e2c5dd5019cdb5f12cd72ab14fa6be60d358280494a26abb5ea09a4c8299ad7f1c055100ded6fcf5c6c6cb86a47a4926730e44435afc871f64ee025dfaf49a49e3a8dbb835f3d0ab00a67f7589090e8|1708|102.5
1423|F3|0xd9b933459e67764a40c79b76e43d8817620aac7d18114c52beffb6d04d7681dff9526af20e9f6a8019f69667c18453c3256988af23251963266b92aeb9db56d5ddff18c8b5a79c0b55580de7800d7792f8e0d73a922b079ffe7ffe2ef1449aba1e44761c55d1f4b6110002cfceb1adc0ef0cfbb6e6978ba29d4664f53309934375ffc04668e416bca267b926c|144|4.1
